CircleName,RegionName,DivisionName,OfficeName,Pincode,OfficeType,Delivery,District,StateName,Latitude,Longitude
West Bengal Circle,North Bengal Region,Cooch Behar Division,Cooch Behar HO,736101,HO,Delivery,COOCHBEHAR,WEST BENGAL,26.3216111,89.4385556
Jharkhand Circle,DivReportingCircle,Ranchi Division,Mesra SO,835215,PO,Delivery,RANCHI,JHARKHAND,23.4118611,85.44125
Jharkhand Circle,DivReportingCircle,Ranchi Division,Krishnapuri S O,834011,PO,Delivery,RANCHI,JHARKHAND,23.366531,85.327301
Gujarat Circle,Vadodara Region,Bharuch Division,Urja Nagar SO,392215,PO,Delivery,BHARUCH,GUJARAT,21.83437,73.111066
Kerala Circle,Kochi Region,Mavelikara Division,Kozhuvallur SO,689521,PO,Delivery,ALAPPUZHA,KERALA,9.57,76.07
Tamilnadu Circle,Chennai City Region,Tambaram Division,Kovilambakkam SO,600129,PO,Delivery,CHENGALPATTU,TAMIL NADU,12.9251389,80.1986944
Tamilnadu Circle,Chennai City Region,Tambaram Division,Pammal East SO,600075,PO,Non Delivery,CHENGALPATTU,TAMIL NADU,12.9835278,80.1452222
Tamilnadu Circle,Chennai City Region,Tambaram Division,Polichalur SO,600074,PO,Delivery,CHENGALPATTU,TAMIL NADU,12.9848889,80.13925
Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,Chockalingapuram BO,626108,BO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.42,77.57
Tamilnadu Circle,"Southern Region, Madurai",Virudhunagar Division,Khansapuram BO,626133,BO,Delivery,VIRUDHUNAGAR,TAMIL NADU,9.62,77.6
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Khopoli Power House S.O,410204,PO,Delivery,RAIGAD,MAHARASHTRA,18.7765,73.3533889
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Matheran S.O,410102,PO,Delivery,RAIGAD,MAHARASHTRA,18.9853889,73.2707778
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Ojhar A.F. Stn. S.O,422221,PO,Delivery,NASHIK,MAHARASHTRA,19.988439,73.720725
Maharashtra Circle,Navi Mumbai Region,Thane Division,Bhiwandi S.O,421308,PO,Delivery,THANE,MAHARASHTRA,19.181,73.0818889
Maharashtra Circle,Navi Mumbai Region,Thane Division,Kalwa S.O,400605,PO,Delivery,THANE,MAHARASHTRA,19.1934722,72.9898333
Maharashtra Circle,Navi Mumbai Region,Thane Division,Naupada S.O (Thane),400602,PO,Delivery,THANE,MAHARASHTRA,19.1993056,72.9793333
Maharashtra Circle,Navi Mumbai Region,Thane Division,Ghodbunder Road,400615,PO,Non Delivery,THANE,MAHARASHTRA,19.268955,72.954527
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Shahabad ACC S.O,585229,PO,Delivery,KALABURAGI,KARNATAKA,17.3413333,76.8344722
Karnataka Circle,South Karnataka Region,Mysuru Division,Gokulam S.O,570002,PO,Non Delivery,MYSURU,KARNATAKA,12.33233333,76.62775
Karnataka Circle,South Karnataka Region,Mysuru Division,Krishnamurthypuram S.O,570004,PO,Non Delivery,MYSURU,KARNATAKA,12.29238889,76.64266667
Karnataka Circle,North Karnataka Region,Kalaburagi Division,GB Jnanaganga S.O,585106,PO,Delivery,KALABURAGI,KARNATAKA,17.3130556,76.8756111
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Kalaburagi HCB S.O,585107,PO,Delivery,KALABURAGI,KARNATAKA,17.6781111,83.1925161
Karnataka Circle,North Karnataka Region,Kalaburagi Division,"Central University of Karnataka,Kad",585367,PO,Delivery,KALABURAGI,KARNATAKA,17.3413333,76.8344722
Karnataka Circle,South Karnataka Region,Mysuru Division,G S Ashram S.O,570025,PO,Delivery,MYSURU,KARNATAKA,12.28330556,76.65875
Karnataka Circle,South Karnataka Region,Mysuru Division,Jaya Prakash Nagar S.O,570031,PO,Delivery,MYSURU,KARNATAKA,12.26308333,76.63911111
Karnataka Circle,South Karnataka Region,Mangaluru Division,Shakthinagar (Dakshina Kannada) S.O,575016,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.896589,74.875115
Maharashtra Circle,Navi Mumbai Region,Palghar Division,Arnala S.O,401302,PO,Delivery,PALGHAR,MAHARASHTRA,19.4601389,72.7508611
Rajasthan Circle,Ajmer Region,Ajmer Division,Ajmer H.O,305001,HO,Delivery,AJMER,RAJASTHAN,26.4589444,74.6355278
Kerala Circle,Kochi Region,Alleppey Division,Thathampally SO,688013,PO,Delivery,ALAPPUZHA,KERALA,9.50375,76.3478611
Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,Vedaant Gyan Valley SO,303122,PO,Delivery,JAIPUR,RAJASTHAN,26.91925,75.7196389
Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,Karansar SO,303123,PO,Delivery,JAIPUR,RAJASTHAN,26.732591,76.152288
Punjab Circle,Punjab West Region,Jalandhar Division,BSF Campus SO,144006,PO,Non Delivery,JALANDHAR,PUNJAB,31.300299,75.630428
Karnataka Circle,South Karnataka Region,Mangaluru Division,Ashoknagar(MR) S.O,575006,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.9026944,74.8356389
Karnataka Circle,South Karnataka Region,Mangaluru Division,Gandhinagar S.O (Dakshina Kannada),575003,PO,Non Delivery,DAKSHINA KANNADA,KARNATAKA,12.8836773,74.8336179
Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,A.D. Project S.O,440021,PO,Delivery,NAGPUR,MAHARASHTRA,21.129257,79.048969
Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Indl.Area Nagpur S.O,440016,PO,Delivery,NAGPUR,MAHARASHTRA,21.1166667,78.0022222
Maharashtra Circle,Pune Region,Pune City East Division,Bibvewadi S.O,411037,PO,Non Delivery,PUNE,MAHARASHTRA,18.47825,73.86141667
Maharashtra Circle,Pune Region,Pune City East Division,Hadapsar S.O,411028,PO,Delivery,PUNE,MAHARASHTRA,18.50330556,73.93122222
Himachal Pradesh Circle,DivReportingCircle,Dharamsala Division,Khaniara SO,176218,PO,Delivery,KANGRA,HIMACHAL PRADESH,32.21275,76.36725
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Viveknagar S.O (Bengaluru),560047,PO,Delivery,BENGALURU URBAN,KARNATAKA,12.9447222,77.5740278
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Whitefield S.O,560066,PO,Delivery,BENGALURU URBAN,KARNATAKA,12.1519167,77.1308056
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Anandanagar S.O,560024,PO,Non Delivery,BENGALURU URBAN,KARNATAKA,13.033045,77.590663
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Benson Town S.O,560046,PO,Delivery,BENGALURU URBAN,KARNATAKA,12.1526111,78.0098056
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,BSF Campus Yelahanka S.O,560063,PO,Non Delivery,BENGALURU URBAN,KARNATAKA,13.128,77.6076944
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,G K V K S.O,560065,PO,Delivery,BENGALURU URBAN,KARNATAKA,13.0685556,77.5688056
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Training Command IAF S.O,560006,PO,Non Delivery,BENGALURU URBAN,KARNATAKA,13.0168333,77.5832778
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Banaswadi S.O,560043,PO,Non Delivery,BENGALURU URBAN,KARNATAKA,13.0137778,77.6523889
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Richmond Town S.O,560025,PO,Non Delivery,BENGALURU URBAN,KARNATAKA,12.16325,78.0134167
Madhya Pradesh Circle,DivReportingCircle,Hoshangabad Division,OFE Itarsi S.O,461122,PO,Delivery,HOSHANGABAD,MADHYA PRADESH,22.5805833,77.8503889
Madhya Pradesh Circle,DivReportingCircle,Hoshangabad Division,Pachmarhi Cantt S.O,461881,PO,Non Delivery,HOSHANGABAD,MADHYA PRADESH,22.46,78.43
Maharashtra Circle,Navi Mumbai Region,Raigad Division,Chimbhave SO,415213,PO,Delivery,RAIGAD,MAHARASHTRA,18.0432403,73.2940052
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Sanpada S.O,400705,PO,Delivery,THANE,MAHARASHTRA,19.0718611,73.0074444
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Kopar Khairne S.O,400709,PO,Delivery,THANE,MAHARASHTRA,19.1035,73.0044167
Tamilnadu Circle,"Central Region, Trichirapalli",Thanjavur Division,Sri Pushpam College S.O,613503,PO,Delivery,THANJAVUR,TAMIL NADU,10.7059444,79.2452222
West Bengal Circle,South Bengal Region,Howrah Division,Netajigarh SO,711108,PO,Delivery,HOWRAH,WEST BENGAL,23.0191666,88.5302777
West Bengal Circle,South Bengal Region,Howrah Division,Jagadishpurhat SO,711115,PO,Delivery,HOWRAH,WEST BENGAL,22.650242,88.281835
West Bengal Circle,North Bengal Region,Darjeeling Division,Siliguri HO,734001,HO,Delivery,DARJEELING,WEST BENGAL,26.7097222,88.4287778
West Bengal Circle,South Bengal Region,Howrah Division,Howrah HO,711101,HO,Delivery,HOWRAH,WEST BENGAL,22.5816944,88.3371944
West Bengal Circle,DivReportingCircle,A - N Islands Division,Port Blair H.O,744101,HO,Delivery,SOUTH ANDAMANS,ANDAMAN AND NICOBAR ISLANDS,11.66583333,92.74111111
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Gua SO,833213,PO,Delivery,WEST SINGHBHUM,JHARKHAND,22.546127,85.808009
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Meghahatuburu SO,833223,PO,Delivery,WEST SINGHBHUM,JHARKHAND,22.546127,85.808009
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Agrico SO,831009,PO,Delivery,EAST SINGHBUM,JHARKHAND,22.802459,86.197145
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Burma Mines SO,831007,PO,Delivery,EAST SINGHBUM,JHARKHAND,22.802459,86.197145
Jharkhand Circle,DivReportingCircle,Singhbhum Division,Narwa Mines  SO,832111,PO,Delivery,EAST SINGHBUM,JHARKHAND,22.802459,86.197145
Maharashtra Circle,Navi Mumbai Region,Thane Division,Ulhasnagar 5 S.O,421005,PO,Delivery,THANE,MAHARASHTRA,19.1986389,73.1608889
Maharashtra Circle,Navi Mumbai Region,Thane Division,Kopri Colony S.O,400603,PO,Non Delivery,THANE,MAHARASHTRA,19.1821111,72.9758333
Maharashtra Circle,Navi Mumbai Region,Thane Division,Padgha S.O,421101,PO,Delivery,THANE,MAHARASHTRA,19.3665278,73.1746389
Rajasthan Circle,DivReportingCircle,Jaipur Moffusil Division,NIMS University SO,303121,PO,Delivery,JAIPUR,RAJASTHAN,26.91925,75.7196389
Kerala Circle,Calicut Region,Palghat Division,Sekharipuram SO,678010,PO,Delivery,PALAKKAD,KERALA,10.799571,76.642318
West Bengal Circle,Kolkata Region,Nadia South Division,Kalyani HO,741235,HO,Delivery,NADIA,WEST BENGAL,22.9756667,88.4353889
West Bengal Circle,Kolkata Region,South Presidency Division,Diamond Harbour HO,743331,HO,Delivery,24 PARAGANAS SOUTH,WEST BENGAL,22.1892778,88.1893333
West Bengal Circle,North Bengal Region,Cooch Behar Division,Bakshaduar BO,735227,BO,Delivery,Alipurduar,WEST BENGAL,26.75,89.58
West Bengal Circle,North Bengal Region,Cooch Behar Division,Bhelukdabri BO,736208,BO,Delivery,Alipurduar,WEST BENGAL,26.48,89.57
West Bengal Circle,North Bengal Region,Cooch Behar Division,Chepani BO,736206,BO,Delivery,Alipurduar,WEST BENGAL,26.49,89.68
Kerala Circle,Calicut Region,Palghat Division,Kakkayur SO,678512,PO,Delivery,PALAKKAD,KERALA,10.799571,76.642318
West Bengal Circle,South Bengal Region,Asansol Division,Raniganj HO,713347,HO,Delivery,PASCHIM BARDHAMAN,WEST BENGAL,23.60725,87.1153611
Karnataka Circle,South Karnataka Region,Kolar Division,Beml Nagar S.O,563115,PO,Delivery,KOLAR,KARNATAKA,12.9822222,78.2339444
Karnataka Circle,South Karnataka Region,Kolar Division,Championreefs S.O,563117,PO,Delivery,KOLAR,KARNATAKA,12.9364167,78.2613611
Maharashtra Circle,Navi Mumbai Region,Thane Division,Vidyashram S.O,421305,PO,Delivery,THANE,MAHARASHTRA,19.1713889,73.0818889
Maharashtra Circle,Navi Mumbai Region,Thane Division,O.E.Ambernath S.O,421502,PO,Delivery,THANE,MAHARASHTRA,19.2148611,73.1837222
Maharashtra Circle,Navi Mumbai Region,Thane Division,Apna Bazar S.O,400610,PO,Delivery,THANE,MAHARASHTRA,19.23125,72.9737778
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Ojhar S.O,422206,PO,Delivery,NASHIK,MAHARASHTRA,20.07853,74.1048596
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Trimurti Chowk S.O,422008,PO,Delivery,NASHIK,MAHARASHTRA,19.98615,73.7862
Maharashtra Circle,Navi Mumbai Region,Nasik Division,B.S. Nagar S.O,422301,PO,Delivery,NASHIK,MAHARASHTRA,19.96224,73.86842
Maharashtra Circle,Navi Mumbai Region,Nasik Division,Devlali Air Force S.O,422501,PO,Delivery,NASHIK,MAHARASHTRA,19.9272324,73.8330674
Odisha Circle,Berhampur Region,Koraput Division,Jeypore(K) Irrigation Colony S.O,764004,PO,Delivery,KORAPUT,ODISHA,18.8734035,82.5684708
Gujarat Circle,Rajkot Region,Junagadh Division,Ghoghla SO,362540,PO,Delivery,DIU,THE DADRA AND NAGAR HAVELI AND DAMAN AND DIU,20.714801,70.985678
Jharkhand Circle,DivReportingCircle,Hazaribagh Division,Sayal SO,829125,PO,Delivery,RAMGARH,JHARKHAND,23.688138,85.320277
Jharkhand Circle,DivReportingCircle,Hazaribagh Division,Sounda C SO,829126,PO,Delivery,RAMGARH,JHARKHAND,23.675033,85.34571
Gujarat Circle,Vadodara Region,Kheda Division,Bandhani SO,388410,PO,Delivery,ANAND,GUJARAT,22.7525,72.6844722
Gujarat Circle,Vadodara Region,Kheda Division,Changa SO,388421,PO,Delivery,ANAND,GUJARAT,22.601219,72.790291
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,S.S.Dam East S.O,518102,PO,Delivery,KURNOOL,ANDHRA PRADESH,16.08077778,78.90597222
Andhra Pradesh Circle,Kurnool Region,Kurnool Division,Srisailam S.O,518101,PO,Delivery,KURNOOL,ANDHRA PRADESH,16.07008333,78.87219444
West Bengal Circle,South Bengal Region,Hooghly North Division,SIMLAGARH BO,712135,BO,Delivery,HOOGHLY,WEST BENGAL,22.35,88.89
Maharashtra Circle,Pune Region,Pune Moffusil Division,Dasve Lavasa S.O,412112,PO,Delivery,PUNE,MAHARASHTRA,18.5202778,73.8566667
Maharashtra Circle,Pune Region,Pune Moffusil Division,Dhamani S.O,410508,PO,Delivery,PUNE,MAHARASHTRA,18.8786111,73.2716666
Maharashtra Circle,Pune Region,Pune Moffusil Division,Kaivalyadham S.O,410403,PO,Delivery,PUNE,MAHARASHTRA,18.5243,73.3826
West Bengal Circle,South Bengal Region,Hooghly North Division,Dharampur BO,712105,BO,Delivery,HOOGHLY,WEST BENGAL,22,88.39
West Bengal Circle,South Bengal Region,Asansol Division,Asansol HO,713301,HO,Delivery,PASCHIM BARDHAMAN,WEST BENGAL,22.6866667,86.9735278
Madhya Pradesh Circle,Indore Region,Indore City Division,Army Head Quarter S.O,452006,PO,Delivery,INDORE,MADHYA PRADESH,22.7263333,75.8456944
Madhya Pradesh Circle,Indore Region,Indore City Division,Bijasan Road S.O,452005,PO,Delivery,INDORE,MADHYA PRADESH,22.7246944,75.8239167
Madhya Pradesh Circle,Indore Region,Indore City Division,Indore Cloth Market S.O,452002,PO,Non Delivery,INDORE,MADHYA PRADESH,22.7181111,75.8498333
Madhya Pradesh Circle,Indore Region,Indore City Division,Indore R.S.S.Nagar S.O,452011,PO,Non Delivery,INDORE,MADHYA PRADESH,22.7379167,75.8909167
Madhya Pradesh Circle,Indore Region,Indore City Division,Sanwer Link Road Indore S.O,452010,PO,Non Delivery,INDORE,MADHYA PRADESH,22.3889,75.7431
Gujarat Circle,Vadodara Region,Kheda Division,Kanjari SO,387325,PO,Delivery,KHEDA,GUJARAT,22.7525,72.6844722
Karnataka Circle,South Karnataka Region,Kolar Division,Malur Railway Station S.O,563160,PO,Delivery,KOLAR,KARNATAKA,13.0034948,77.9424531
Madhya Pradesh Circle,DivReportingCircle,Bhopal Division,IISER Bhouri S.O,462066,PO,Delivery,BHOPAL,MADHYA PRADESH,23.29,77.27
Rajasthan Circle,DivReportingCircle,Jaipur City Division,Govindpura S.O.,302044,PO,Delivery,JAIPUR,RAJASTHAN,26.953393,75.702683
Kerala Circle,Kochi Region,Kottayam Division,Mevelloor SO,686609,PO,Delivery,KOTTAYAM,KERALA,9.34,76.29
Kerala Circle,Kochi Region,Kottayam Division,Newsprint Nagar SO,686616,PO,Delivery,KOTTAYAM,KERALA,9.46,76.28
Kerala Circle,Kochi Region,Mavelikara Division,Poozhikkad SO,689515,PO,Delivery,PATHANAMTHITTA,KERALA,9.202836,76.676212
Kerala Circle,Kochi Region,Kottayam Division,Aruvithura SO,686122,PO,Delivery,KOTTAYAM,KERALA,9.68633,76.77261
Karnataka Circle,South Karnataka Region,Mangaluru Division,Mercara Hill S.O,575002,PO,Non Delivery,DAKSHINA KANNADA,KARNATAKA,12.879893,74.8583
Karnataka Circle,South Karnataka Region,Mangaluru Division,Srinivasnagar S.O,575025,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,13.0088333,74.7932778
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Domlur S.O,560071,PO,Delivery,BENGALURU URBAN,KARNATAKA,12.1669167,77.1099722
Tamilnadu Circle,"Southern Region, Madurai",Kanniyakumari Division,Kanjiracode S.O,629155,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.29475,77.24725
Kerala Circle,Kochi Region,Ernakulam Division,Ambalamugal SO,682302,PO,Delivery,ERNAKULAM,KERALA,9.9763056,76.3851944
Kerala Circle,Kochi Region,Alwaye Division,Cherai SO,683514,PO,Delivery,ERNAKULAM,KERALA,10.1391111,76.1934444
Kerala Circle,Kochi Region,Alwaye Division,Erumathala SO,683112,PO,Delivery,ERNAKULAM,KERALA,10.1102222,76.3595833
Kerala Circle,Kochi Region,Alwaye Division,Naval Armament Depot  Aluva SO,683563,PO,Delivery,ERNAKULAM,KERALA,10.1102222,76.3595833
West Bengal Circle,Kolkata Region,South Kolkata Division,Alipore HO,700027,HO,Delivery,KOLKATA,WEST BENGAL,22.52575,88.3377222
West Bengal Circle,South Bengal Region,Burdwan Division,Amadpur SO,713154,PO,Delivery,PURBA BARDHAMAN,WEST BENGAL,23.2001716,88.0833558
Maharashtra Circle,Nagpur Region,Wardha Division,Cotton Market S.O,442003,PO,Non Delivery,WARDHA,MAHARASHTRA,20.7319167,78.5977778
Maharashtra Circle,Nagpur Region,Wardha Division,Paunar S.O,442111,PO,Delivery,WARDHA,MAHARASHTRA,20.7817778,78.6681944
Maharashtra Circle,Nagpur Region,Wardha Division,Sindi S.O,442105,PO,Delivery,WARDHA,MAHARASHTRA,20.8159722,78.88525
Gujarat Circle,Vadodara Region,Surat Division,Pandesara IE SO,394221,PO,Delivery,SURAT,GUJARAT,21.1395,72.8405
Himachal Pradesh Circle,DivReportingCircle,Solan Division,Mamlig SO,173222,PO,Delivery,SOLAN,HIMACHAL PRADESH,31.0546944,77.0245833
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Jeevanbhimanagar S.O,560075,PO,Non Delivery,BENGALURU URBAN,KARNATAKA,12.9710833,77.656
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,ISRO Anthariksha Bhavan S.O,560094,PO,Non Delivery,BENGALURU URBAN,KARNATAKA,12.0352778,77.5710833
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Arabic College S.O,560045,PO,Delivery,BENGALURU URBAN,KARNATAKA,13.0325833,77.6208056
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Lingarajapuram S.O,560084,PO,Non Delivery,BENGALURU URBAN,KARNATAKA,13.0104722,77.6246944
Karnataka Circle,Bengaluru HQ Region,Bengaluru East Division,Maruthi Sevanagar S.O,560033,PO,Delivery,BENGALURU URBAN,KARNATAKA,13.0079444,77.1098333
Maharashtra Circle,Pune Region,Pandharpur Division,Yeshwantnagar S.O (Solapur),413118,PO,Delivery,SOLAPUR,MAHARASHTRA,17.5151667,75.4466667
Himachal Pradesh Circle,DivReportingCircle,Una Division,Bhadsali SO,174317,PO,Delivery,UNA,HIMACHAL PRADESH,31.4778889,76.1735
Himachal Pradesh Circle,DivReportingCircle,Una Division,Mubarikpur SO,177202,PO,Delivery,UNA,HIMACHAL PRADESH,31.7093056,76.0872778
Maharashtra Circle,Nagpur Region,Nagpur City Division,Jaripatka S.O,440014,PO,Delivery,NAGPUR,MAHARASHTRA,21.17947222,79.08972222
Maharashtra Circle,Nagpur Region,Nagpur City Division,Kalmna Market Yard S.O,440035,PO,Delivery,NAGPUR,MAHARASHTRA,19.98925,79.55677778
Maharashtra Circle,Nagpur Region,Nagpur City Division,Mhalginagar S.O,440034,PO,Delivery,NAGPUR,MAHARASHTRA,21.09908333,79.12216667
Maharashtra Circle,Nagpur Region,Nagpur City Division,Parvati Nagar S.O,440027,PO,Delivery,NAGPUR,MAHARASHTRA,21.111602,79.09416
Maharashtra Circle,Nagpur Region,Nagpur City Division,Uppalwadi S.O,440026,PO,Delivery,NAGPUR,MAHARASHTRA,21.19238889,79.10386111
Maharashtra Circle,Nagpur Region,Nagpur City Division,C.R.P.F. Nagpur S.O,440019,PO,Delivery,NAGPUR,MAHARASHTRA,21.09330556,79.01
Maharashtra Circle,Nagpur Region,Nagpur City Division,Seminary Hills S.O,440006,PO,Delivery,NAGPUR,MAHARASHTRA,21.16488889,79.05241667
Tamilnadu Circle,Chennai City Region,Chennai City North Division,Vepery S.O,600007,PO,Delivery,CHENNAI,TAMIL NADU,13.1501944,80.4380833
Maharashtra Circle,Pune Region,Solapur Division,Ashti S.O (Solapur),413303,PO,Delivery,SOLAPUR,MAHARASHTRA,17.5151667,75.4466667
Maharashtra Circle,Nagpur Region,Nagpur City Division,University Campus S.O (Nagpur),440033,PO,Delivery,NAGPUR,MAHARASHTRA,21.1521944,79.0691667
Tamilnadu Circle,Chennai City Region,Chennai City South Division,Besantnagar S.O,600090,PO,Delivery,CHENNAI,TAMIL NADU,12.9928611,80.2653889
Tamilnadu Circle,Chennai City Region,Chennai City South Division,Sholinganallur S.O,600119,PO,Delivery,CHENNAI,TAMIL NADU,12.8925556,80.2278611
Andhra Pradesh Circle,Vijayawada Region,Nellore Division,Polytechnic S.O (Nellore),524005,PO,Delivery,SPSR NELLORE,ANDHRA PRADESH,14.9165278,79.9930556
Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Sillewara Project S.O,441109,PO,Delivery,NAGPUR,MAHARASHTRA,21.159681,79.072307
Maharashtra Circle,Nagpur Region,Nagpur Moffusil Division,Godhani S.O,441123,PO,Delivery,NAGPUR,MAHARASHTRA,21.211481,79.068608
Maharashtra Circle,Nagpur Region,Wardha Division,Sawangi Meghe SO,442107,PO,Delivery,WARDHA,MAHARASHTRA,12.1668056,77.1065556
Himachal Pradesh Circle,DivReportingCircle,Solan Division,Sanawar SO,173202,PO,Delivery,SOLAN,HIMACHAL PRADESH,30.9019722,76.9940556
Himachal Pradesh Circle,DivReportingCircle,Solan Division,Kuthar SO,173236,PO,Delivery,SOLAN,HIMACHAL PRADESH,30.9731,76.9672
Maharashtra Circle,Pune Region,Pune City West Division,Dhankawadi S.O,411043,PO,Delivery,PUNE,MAHARASHTRA,18.4653611,73.8551111
Maharashtra Circle,Pune Region,Pune City West Division,Govt. Polytechnic S.O,411016,PO,Non Delivery,PUNE,MAHARASHTRA,18.5384167,73.8325833
Maharashtra Circle,Pune Region,Pune City West Division,Khadakwasla R.S. S.O,411024,PO,Delivery,PUNE,MAHARASHTRA,18.4452222,73.7858056
Maharashtra Circle,Pune Region,Pune City West Division,Rashtra Bhasha Bhavan S.O,411030,PO,Non Delivery,PUNE,MAHARASHTRA,18.51525,73.84975
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,KAMOTHE S.O,410209,PO,Delivery,RAIGAD,MAHARASHTRA,19.016,73.096
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Kharghar S.O,410210,PO,Delivery,RAIGAD,MAHARASHTRA,19.0135,73.1710556
Maharashtra Circle,Navi Mumbai Region,Navi Mumbai Division,Mohopada S.O,410222,PO,Delivery,RAIGAD,MAHARASHTRA,18.8968333,73.1846389
Jharkhand Circle,DivReportingCircle,Dhanbad Division,SectorVI SO,827006,PO,Delivery,BOKARO,JHARKHAND,23.6777222,86.1750278
Jharkhand Circle,DivReportingCircle,Dhanbad Division,BCCl Township SO,826005,PO,Delivery,DHANBAD,JHARKHAND,23.8074722,86.4669167
Maharashtra Circle,Pune Region,Pune City East Division,Bhosarigoan S.O,411039,PO,Delivery,PUNE,MAHARASHTRA,18.62033333,73.84822222
Maharashtra Circle,Pune Region,Pune City East Division,Chinchwad East S.O,411019,PO,Delivery,PUNE,MAHARASHTRA,18.6395,73.79586111
Maharashtra Circle,Pune Region,Pune City East Division,Dapodi Bazar S.O,411012,PO,Non Delivery,PUNE,MAHARASHTRA,18.57988889,73.83105556
Maharashtra Circle,Pune Region,Pune City East Division,Hadpsar I.E. S.O,411013,PO,Delivery,PUNE,MAHARASHTRA,18.50777778,73.39172222
Karnataka Circle,South Karnataka Region,Mangaluru Division,Badagayedapadavu S.O,574267,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,13.004513,74.966025
Karnataka Circle,South Karnataka Region,Mangaluru Division,Ullal S.O,575020,PO,Delivery,DAKSHINA KANNADA,KARNATAKA,12.8203889,74.84175
Himachal Pradesh Circle,DivReportingCircle,Chamba Division,Dalhousie SO,176304,PO,Delivery,CHAMBA,HIMACHAL PRADESH,32.53917,75.97073
Maharashtra Circle,Pune Region,Ahmednagar Division,MIRC S.O,414110,PO,Delivery,AHMEDNAGAR,MAHARASHTRA,19.15,74.71
Himachal Pradesh Circle,DivReportingCircle,Chamba Division,Dalhousie cantt,176305,PO,Delivery,CHAMBA,HIMACHAL PRADESH,32.54439,75.96516
Karnataka Circle,North Karnataka Region,Kalaburagi Division,Narayanpur S.O (Yadgir),585219,PO,Delivery,YADGIR,KARNATAKA,16.7615556,77.1353056
Madhya Pradesh Circle,Indore Region,Indore Moffusil Division,Simrol S.O,453552,PO,Delivery,INDORE,MADHYA PRADESH,22.539009,75.911397
Jammukashmir Circle,DivReportingCircle,Srinagar Division,Hyderpora SO,190014,PO,Delivery,Budgam,JAMMU AND KASHMIR,34.0376694,74.7871666
Rajasthan Circle,Ajmer Region,Udaipur Division,Udaipur H.O,313004,HO,Delivery,UDAIPUR,RAJASTHAN,24.5915278,73.6918611
Kerala Circle,Kochi Region,Kottayam Division,Thellakom SO,686630,PO,Delivery,KOTTAYAM,KERALA,9.669,76.5592
Kerala Circle,Kochi Region,Kottayam Division,Vadavathoor SO,686010,PO,Delivery,KOTTAYAM,KERALA,9.59075,76.5654444
Tamilnadu Circle,"Southern Region, Madurai",Kanniyakumari Division,Unnamalakada S.O,629179,PO,Delivery,KANNIYAKUMARI,TAMIL NADU,8.3078889,77.2403889
Karnataka Circle,South Karnataka Region,Udupi Division,Shiruru Udupi SO,576228,PO,Delivery,UDUPI,KARNATAKA,13.95689,74.58026
Tamilnadu Circle,Chennai City Region,Arakkonam Division,Ranipet Industrial Estate SO,632403,PO,Delivery,Ranipet,TAMIL NADU,12.94605,79.347
